:START_ID,:END_ID,:TYPE,display_relation
14589,14240,drug_drug,synergistic interaction
14589,17229,drug_drug,synergistic interaction
14589,17258,drug_drug,synergistic interaction
14589,14848,drug_drug,synergistic interaction
14589,15479,drug_drug,synergistic interaction
14589,15198,drug_drug,synergistic interaction
14589,14142,drug_drug,synergistic interaction
14589,14202,drug_drug,synergistic interaction
14589,14900,drug_drug,synergistic interaction
14589,15089,drug_drug,synergistic interaction
14589,14196,drug_drug,synergistic interaction
14589,14696,drug_drug,synergistic interaction
14589,15001,drug_drug,synergistic interaction
14589,15013,drug_drug,synergistic interaction
14293,22585,drug_effect,side effect
14293,22676,drug_effect,side effect
14293,84364,drug_effect,side effect
14293,84363,drug_effect,side effect
14293,23101,drug_effect,side effect
14293,23157,drug_effect,side effect
14293,24475,drug_effect,side effect
14293,23544,drug_effect,side effect
14293,22380,drug_effect,side effect
14293,22953,drug_effect,side effect
14293,23844,drug_effect,side effect
14293,23158,drug_effect,side effect
14293,22447,drug_effect,side effect
14293,22831,drug_effect,side effect
14293,26162,drug_effect,side effect
14293,25201,drug_effect,side effect
14293,84853,drug_effect,side effect
14293,23864,drug_effect,side effect
14293,23002,drug_effect,side effect
14293,22998,drug_effect,side effect
14293,15484,drug_drug,synergistic interaction
14293,14176,drug_drug,synergistic interaction
14293,15074,drug_drug,synergistic interaction
14293,14884,drug_drug,synergistic interaction
14293,15119,drug_drug,synergistic interaction
14293,14208,drug_drug,synergistic interaction
14293,14476,drug_drug,synergistic interaction
14293,14477,drug_drug,synergistic interaction
14293,14342,drug_drug,synergistic interaction
14293,20298,drug_drug,synergistic interaction
14293,19222,drug_drug,synergistic interaction
14293,14424,drug_drug,synergistic interaction
14293,20304,drug_drug,synergistic interaction
14293,14115,drug_drug,synergistic interaction
14293,20349,drug_drug,synergistic interaction
14293,15026,drug_drug,synergistic interaction
14293,15621,drug_drug,synergistic interaction
14293,14800,drug_drug,synergistic interaction
14293,20302,drug_drug,synergistic interaction
14293,14203,drug_drug,synergistic interaction
14293,14221,drug_drug,synergistic interaction
14293,14943,drug_drug,synergistic interaction
14293,14685,drug_drug,synergistic interaction
14293,14670,drug_drug,synergistic interaction
14293,15467,drug_drug,synergistic interaction
14293,14268,drug_drug,synergistic interaction
14293,14151,drug_drug,synergistic interaction
14293,15435,drug_drug,synergistic interaction
14293,14149,drug_drug,synergistic interaction
14293,17950,drug_drug,synergistic interaction
14293,14276,drug_drug,synergistic interaction
14293,14032,drug_drug,synergistic interaction
14293,14033,drug_drug,synergistic interaction
14293,14034,drug_drug,synergistic interaction
14293,14017,drug_drug,synergistic interaction
14293,15295,drug_drug,synergistic interaction
14293,15079,drug_drug,synergistic interaction
14293,14161,drug_drug,synergistic interaction
14293,15064,drug_drug,synergistic interaction
14293,14024,drug_drug,synergistic interaction
14293,14019,drug_drug,synergistic interaction
14293,15003,drug_drug,synergistic interaction
14293,14030,drug_drug,synergistic interaction
14293,14269,drug_drug,synergistic interaction
14293,14251,drug_drug,synergistic interaction
14293,14207,drug_drug,synergistic interaction
14293,14956,drug_drug,synergistic interaction
14293,14792,drug_drug,synergistic interaction
14293,14975,drug_drug,synergistic interaction
14293,15077,drug_drug,synergistic interaction
14293,15428,drug_drug,synergistic interaction
14293,14762,drug_drug,synergistic interaction
14293,16788,drug_drug,synergistic interaction
14293,16793,drug_drug,synergistic interaction
14293,14023,drug_drug,synergistic interaction
14293,15012,drug_drug,synergistic interaction
14293,18959,drug_drug,synergistic interaction
14293,15176,drug_drug,synergistic interaction
14293,15187,drug_drug,synergistic interaction
14293,14235,drug_drug,synergistic interaction
14293,14814,drug_drug,synergistic interaction
14293,14270,drug_drug,synergistic interaction
14293,15507,drug_drug,synergistic interaction
14293,14058,drug_drug,synergistic interaction
14293,14481,drug_drug,synergistic interaction
14293,14211,drug_drug,synergistic interaction
14293,14483,drug_drug,synergistic interaction
14293,16376,drug_drug,synergistic interaction
14293,15130,drug_drug,synergistic interaction
14293,14242,drug_drug,synergistic interaction
14293,15987,drug_drug,synergistic interaction
14293,14340,drug_drug,synergistic interaction
14293,15986,drug_drug,synergistic interaction
14293,15167,drug_drug,synergistic interaction
14293,15774,drug_drug,synergistic interaction
14293,14131,drug_drug,synergistic interaction
14293,14158,drug_drug,synergistic interaction
14293,14238,drug_drug,synergistic interaction
14293,14061,drug_drug,synergistic interaction
14293,35764,contraindication,contraindication
14293,39203,contraindication,contraindication
14293,28208,indication,indication
14293,33575,indication,indication
14293,13257,drug_protein,target
14293,989,drug_protein,target
14293,14603,drug_drug,synergistic interaction
14293,14966,drug_drug,synergistic interaction
14293,14215,drug_drug,synergistic interaction
14293,15778,drug_drug,synergistic interaction
14293,14605,drug_drug,synergistic interaction
14293,14222,drug_drug,synergistic interaction
14293,14229,drug_drug,synergistic interaction
14293,14166,drug_drug,synergistic interaction
14293,14287,drug_drug,synergistic interaction
14293,14282,drug_drug,synergistic interaction
14293,14280,drug_drug,synergistic interaction
14293,14993,drug_drug,synergistic interaction
14293,14369,drug_drug,synergistic interaction
14293,14141,drug_drug,synergistic interaction
14293,15769,drug_drug,synergistic interaction
14293,14880,drug_drug,synergistic interaction
14293,14306,drug_drug,synergistic interaction
14293,14813,drug_drug,synergistic interaction
14293,15770,drug_drug,synergistic interaction
14293,14259,drug_drug,synergistic interaction
14293,15501,drug_drug,synergistic interaction
14293,15373,drug_drug,synergistic interaction
14293,15093,drug_drug,synergistic interaction
14293,14237,drug_drug,synergistic interaction
14293,14380,drug_drug,synergistic interaction
14293,14387,drug_drug,synergistic interaction
14293,15201,drug_drug,synergistic interaction
14293,15078,drug_drug,synergistic interaction
14293,14272,drug_drug,synergistic interaction
14293,14980,drug_drug,synergistic interaction
15198,23002,drug_effect,side effect
15198,22953,drug_effect,side effect
15198,15484,drug_drug,synergistic interaction
15198,14176,drug_drug,synergistic interaction
15198,15074,drug_drug,synergistic interaction
15198,15119,drug_drug,synergistic interaction
15198,14884,drug_drug,synergistic interaction
15198,14208,drug_drug,synergistic interaction
15198,14476,drug_drug,synergistic interaction
15198,14477,drug_drug,synergistic interaction
15198,14342,drug_drug,synergistic interaction
15198,20298,drug_drug,synergistic interaction
15198,19222,drug_drug,synergistic interaction
15198,14424,drug_drug,synergistic interaction
15198,20304,drug_drug,synergistic interaction
15198,14115,drug_drug,synergistic interaction
15198,20349,drug_drug,synergistic interaction
15198,15026,drug_drug,synergistic interaction
15198,15621,drug_drug,synergistic interaction
15198,14203,drug_drug,synergistic interaction
15198,14943,drug_drug,synergistic interaction
15198,14685,drug_drug,synergistic interaction
15198,14670,drug_drug,synergistic interaction
15198,15467,drug_drug,synergistic interaction
15198,14221,drug_drug,synergistic interaction
15198,14268,drug_drug,synergistic interaction
15198,14149,drug_drug,synergistic interaction
15198,14151,drug_drug,synergistic interaction
15198,15435,drug_drug,synergistic interaction
15198,17950,drug_drug,synergistic interaction
15198,14276,drug_drug,synergistic interaction
15198,14032,drug_drug,synergistic interaction
15198,14033,drug_drug,synergistic interaction
15198,14034,drug_drug,synergistic interaction
15198,14017,drug_drug,synergistic interaction
15198,15295,drug_drug,synergistic interaction
15198,15079,drug_drug,synergistic interaction
15198,14161,drug_drug,synergistic interaction
15198,15064,drug_drug,synergistic interaction
15198,14024,drug_drug,synergistic interaction
15198,14019,drug_drug,synergistic interaction
15198,15003,drug_drug,synergistic interaction
15198,14030,drug_drug,synergistic interaction
15198,14269,drug_drug,synergistic interaction
15198,14251,drug_drug,synergistic interaction
15198,14207,drug_drug,synergistic interaction
15198,14956,drug_drug,synergistic interaction
15198,14975,drug_drug,synergistic interaction
15198,15077,drug_drug,synergistic interaction
15198,14762,drug_drug,synergistic interaction
15198,16788,drug_drug,synergistic interaction
15198,16793,drug_drug,synergistic interaction
15198,14023,drug_drug,synergistic interaction
15198,15012,drug_drug,synergistic interaction
15198,18959,drug_drug,synergistic interaction
15198,15176,drug_drug,synergistic interaction
15198,15187,drug_drug,synergistic interaction
15198,14235,drug_drug,synergistic interaction
15198,14270,drug_drug,synergistic interaction
15198,15507,drug_drug,synergistic interaction
15198,14481,drug_drug,synergistic interaction
15198,14483,drug_drug,synergistic interaction
15198,15130,drug_drug,synergistic interaction
15198,14242,drug_drug,synergistic interaction
15198,15167,drug_drug,synergistic interaction
15198,15986,drug_drug,synergistic interaction
15198,15987,drug_drug,synergistic interaction
15198,14340,drug_drug,synergistic interaction
15198,15774,drug_drug,synergistic interaction
15198,14131,drug_drug,synergistic interaction
15198,14158,drug_drug,synergistic interaction
15198,14238,drug_drug,synergistic interaction
15198,14061,drug_drug,synergistic interaction
15198,28208,indication,indication
15198,33575,indication,indication
15198,14603,drug_drug,synergistic interaction
15198,14215,drug_drug,synergistic interaction
15198,15778,drug_drug,synergistic interaction
15198,14222,drug_drug,synergistic interaction
15198,14966,drug_drug,synergistic interaction
15198,14166,drug_drug,synergistic interaction
15198,14293,drug_drug,synergistic interaction
15198,14296,drug_drug,synergistic interaction
15198,14287,drug_drug,synergistic interaction
15198,14304,drug_drug,synergistic interaction
15198,14303,drug_drug,synergistic interaction
15198,14280,drug_drug,synergistic interaction
15198,14369,drug_drug,synergistic interaction
15198,14141,drug_drug,synergistic interaction
15198,15769,drug_drug,synergistic interaction
15198,14880,drug_drug,synergistic interaction
15198,15770,drug_drug,synergistic interaction
15198,14813,drug_drug,synergistic interaction
15198,14259,drug_drug,synergistic interaction
15198,15501,drug_drug,synergistic interaction
15198,15373,drug_drug,synergistic interaction
15198,15153,drug_drug,synergistic interaction
15198,14582,drug_drug,synergistic interaction
15198,14547,drug_drug,synergistic interaction
15198,15095,drug_drug,synergistic interaction
15198,15133,drug_drug,synergistic interaction
15198,15796,drug_drug,synergistic interaction
15198,15801,drug_drug,synergistic interaction
15198,15785,drug_drug,synergistic interaction
15198,15784,drug_drug,synergistic interaction
15198,14308,drug_drug,synergistic interaction
15198,14999,drug_drug,synergistic interaction
15198,15076,drug_drug,synergistic interaction
15198,14596,drug_drug,synergistic interaction
15198,14162,drug_drug,synergistic interaction
15198,15104,drug_drug,synergistic interaction
15198,14198,drug_drug,synergistic interaction
15198,14784,drug_drug,synergistic interaction
15198,15093,drug_drug,synergistic interaction
15198,15151,drug_drug,synergistic interaction
15198,14237,drug_drug,synergistic interaction
15198,14638,drug_drug,synergistic interaction
15198,14380,drug_drug,synergistic interaction
15198,14387,drug_drug,synergistic interaction
15198,15201,drug_drug,synergistic interaction
15198,15078,drug_drug,synergistic interaction
15198,14272,drug_drug,synergistic interaction
15198,14940,drug_drug,synergistic interaction
15198,14202,drug_drug,synergistic interaction
15198,14900,drug_drug,synergistic interaction
15198,15260,drug_drug,synergistic interaction
15198,15171,drug_drug,synergistic interaction
15198,15180,drug_drug,synergistic interaction
15198,15089,drug_drug,synergistic interaction
15198,15088,drug_drug,synergistic interaction
13398,33575,disease_protein,associated with
13398,28208,disease_protein,associated with
8531,28552,disease_protein,associated with
8531,30877,disease_protein,associated with
8531,29113,disease_protein,associated with
14207,23158,drug_effect,side effect
14207,22447,drug_effect,side effect
14207,22831,drug_effect,side effect
14207,26162,drug_effect,side effect
14207,22966,drug_effect,side effect
14207,22718,drug_effect,side effect
14207,25201,drug_effect,side effect
14207,23864,drug_effect,side effect
14207,22585,drug_effect,side effect
14207,85002,drug_effect,side effect
14207,25520,drug_effect,side effect
14207,23488,drug_effect,side effect
14207,22457,drug_effect,side effect
14207,22952,drug_effect,side effect
14207,22903,drug_effect,side effect
14207,23002,drug_effect,side effect
14207,22859,drug_effect,side effect
14207,23844,drug_effect,side effect
14207,25526,drug_effect,side effect
14207,22953,drug_effect,side effect
14207,84363,drug_effect,side effect
14207,22419,drug_effect,side effect
14207,22323,drug_effect,side effect
14207,23544,drug_effect,side effect
14207,22478,drug_effect,side effect
14207,22939,drug_effect,side effect
14207,23000,drug_effect,side effect
14207,23101,drug_effect,side effect
14207,93440,drug_effect,side effect
14207,23157,drug_effect,side effect
14207,85067,drug_effect,side effect
14207,22304,drug_effect,side effect
14207,84853,drug_effect,side effect
14207,14176,drug_drug,synergistic interaction
14207,14884,drug_drug,synergistic interaction
14207,15119,drug_drug,synergistic interaction
14207,15074,drug_drug,synergistic interaction
14207,14208,drug_drug,synergistic interaction
14207,14476,drug_drug,synergistic interaction
14207,14477,drug_drug,synergistic interaction
14207,20218,drug_drug,synergistic interaction
14207,20298,drug_drug,synergistic interaction
14207,14424,drug_drug,synergistic interaction
14207,15026,drug_drug,synergistic interaction
14207,20302,drug_drug,synergistic interaction
14207,14203,drug_drug,synergistic interaction
14207,14221,drug_drug,synergistic interaction
14207,14943,drug_drug,synergistic interaction
14207,14685,drug_drug,synergistic interaction
14207,14670,drug_drug,synergistic interaction
14207,14268,drug_drug,synergistic interaction
14207,14151,drug_drug,synergistic interaction
14207,14956,drug_drug,synergistic interaction
14207,15077,drug_drug,synergistic interaction
14207,15298,drug_drug,synergistic interaction
14207,15428,drug_drug,synergistic interaction
14207,14235,drug_drug,synergistic interaction
14207,14270,drug_drug,synergistic interaction
14207,15507,drug_drug,synergistic interaction
14207,14058,drug_drug,synergistic interaction
14207,14481,drug_drug,synergistic interaction
14207,14211,drug_drug,synergistic interaction
14207,14483,drug_drug,synergistic interaction
14207,15130,drug_drug,synergistic interaction
14207,14242,drug_drug,synergistic interaction
14207,15167,drug_drug,synergistic interaction
14207,15774,drug_drug,synergistic interaction
14207,14158,drug_drug,synergistic interaction
14207,14238,drug_drug,synergistic interaction
14207,14061,drug_drug,synergistic interaction
14207,33575,contraindication,contraindication
14207,29113,contraindication,contraindication
14207,35764,contraindication,contraindication
14207,3955,drug_protein,enzyme
10746,28208,disease_protein,associated with
10746,33575,disease_protein,associated with
14380,23101,drug_effect,side effect
14380,84853,drug_effect,side effect
14380,23135,drug_effect,side effect
14380,25526,drug_effect,side effect
14380,84363,drug_effect,side effect
14380,23000,drug_effect,side effect
14380,22447,drug_effect,side effect
14380,25201,drug_effect,side effect
14380,23864,drug_effect,side effect
14380,23002,drug_effect,side effect
14380,23157,drug_effect,side effect
14380,15484,drug_drug,synergistic interaction
14380,14176,drug_drug,synergistic interaction
14380,15074,drug_drug,synergistic interaction
14380,15119,drug_drug,synergistic interaction
14380,14884,drug_drug,synergistic interaction
14380,20218,drug_drug,synergistic interaction
14380,19222,drug_drug,synergistic interaction
14380,14424,drug_drug,synergistic interaction
14380,20304,drug_drug,synergistic interaction
14380,14115,drug_drug,synergistic interaction
14380,17950,drug_drug,synergistic interaction
14380,14276,drug_drug,synergistic interaction
14380,14783,drug_drug,synergistic interaction
14380,14034,drug_drug,synergistic interaction
14380,15295,drug_drug,synergistic interaction
14380,15079,drug_drug,synergistic interaction
14380,14161,drug_drug,synergistic interaction
14380,14251,drug_drug,synergistic interaction
14380,14207,drug_drug,synergistic interaction
14380,14956,drug_drug,synergistic interaction
14380,14792,drug_drug,synergistic interaction
14380,15077,drug_drug,synergistic interaction
14380,15298,drug_drug,synergistic interaction
14380,14762,drug_drug,synergistic interaction
14380,16793,drug_drug,synergistic interaction
14380,18959,drug_drug,synergistic interaction
14380,15187,drug_drug,synergistic interaction
14380,14235,drug_drug,synergistic interaction
14380,14270,drug_drug,synergistic interaction
14380,14481,drug_drug,synergistic interaction
14380,14211,drug_drug,synergistic interaction
14380,14483,drug_drug,synergistic interaction
14380,14242,drug_drug,synergistic interaction
14380,15167,drug_drug,synergistic interaction
14380,15986,drug_drug,synergistic interaction
14380,15987,drug_drug,synergistic interaction
14380,14340,drug_drug,synergistic interaction
14380,15774,drug_drug,synergistic interaction
14380,14131,drug_drug,synergistic interaction
14380,14158,drug_drug,synergistic interaction
14380,14238,drug_drug,synergistic interaction
14380,14061,drug_drug,synergistic interaction
14380,33575,contraindication,contraindication
14380,29113,contraindication,contraindication
14380,3955,drug_protein,enzyme
14380,15320,drug_drug,synergistic interaction
14380,15151,drug_drug,synergistic interaction
14380,14237,drug_drug,synergistic interaction
22824,22837,phenotype_phenotype,parent-child
11419,33575,disease_protein,associated with
11419,28208,disease_protein,associated with
14961,25201,drug_effect,side effect
14961,23864,drug_effect,side effect
14961,22467,drug_effect,side effect
14961,22952,drug_effect,side effect
14961,23002,drug_effect,side effect
14961,23844,drug_effect,side effect
14961,22585,drug_effect,side effect
14961,23488,drug_effect,side effect
14961,26162,drug_effect,side effect
14961,22718,drug_effect,side effect
14961,23158,drug_effect,side effect
14961,22447,drug_effect,side effect
14961,22457,drug_effect,side effect
14961,23101,drug_effect,side effect
14961,23157,drug_effect,side effect
14961,24475,drug_effect,side effect
14961,22323,drug_effect,side effect
14961,23544,drug_effect,side effect
14961,22716,drug_effect,side effect
14961,23368,drug_effect,side effect
14961,14176,drug_drug,synergistic interaction
14961,14884,drug_drug,synergistic interaction
14961,15119,drug_drug,synergistic interaction
14961,15074,drug_drug,synergistic interaction
14961,14208,drug_drug,synergistic interaction
14961,14476,drug_drug,synergistic interaction
14961,14477,drug_drug,synergistic interaction
14961,14342,drug_drug,synergistic interaction
14961,14424,drug_drug,synergistic interaction
14961,15026,drug_drug,synergistic interaction
14961,14203,drug_drug,synergistic interaction
14961,14221,drug_drug,synergistic interaction
14961,14943,drug_drug,synergistic interaction
14961,14685,drug_drug,synergistic interaction
14961,14268,drug_drug,synergistic interaction
14961,14151,drug_drug,synergistic interaction
14961,14032,drug_drug,synergistic interaction
14961,14033,drug_drug,synergistic interaction
14961,14034,drug_drug,synergistic interaction
14961,15079,drug_drug,synergistic interaction
14961,14161,drug_drug,synergistic interaction
14961,15064,drug_drug,synergistic interaction
14961,14019,drug_drug,synergistic interaction
14961,15003,drug_drug,synergistic interaction
14961,14251,drug_drug,synergistic interaction
14961,14207,drug_drug,synergistic interaction
14961,14956,drug_drug,synergistic interaction
14961,14792,drug_drug,synergistic interaction
14961,14975,drug_drug,synergistic interaction
14961,15077,drug_drug,synergistic interaction
14961,15428,drug_drug,synergistic interaction
14961,14023,drug_drug,synergistic interaction
14961,15012,drug_drug,synergistic interaction
14961,15176,drug_drug,synergistic interaction
14961,15187,drug_drug,synergistic interaction
14961,14235,drug_drug,synergistic interaction
14961,14270,drug_drug,synergistic interaction
14961,15507,drug_drug,synergistic interaction
14961,14058,drug_drug,synergistic interaction
14961,14481,drug_drug,synergistic interaction
14961,14211,drug_drug,synergistic interaction
14961,14483,drug_drug,synergistic interaction
14961,15130,drug_drug,synergistic interaction
14961,14242,drug_drug,synergistic interaction
14961,15167,drug_drug,synergistic interaction
14961,15774,drug_drug,synergistic interaction
14961,14158,drug_drug,synergistic interaction
14961,14238,drug_drug,synergistic interaction
14961,14061,drug_drug,synergistic interaction
14961,33575,contraindication,contraindication
14961,29113,contraindication,contraindication
14961,14603,drug_drug,synergistic interaction
14961,14966,drug_drug,synergistic interaction
14961,14215,drug_drug,synergistic interaction
14961,15778,drug_drug,synergistic interaction
14961,14605,drug_drug,synergistic interaction
14961,14222,drug_drug,synergistic interaction
14961,14229,drug_drug,synergistic interaction
14961,14166,drug_drug,synergistic interaction
14961,14293,drug_drug,synergistic interaction
14961,14296,drug_drug,synergistic interaction
14961,14287,drug_drug,synergistic interaction
14961,14303,drug_drug,synergistic interaction
14961,14304,drug_drug,synergistic interaction
14961,14282,drug_drug,synergistic interaction
14961,14280,drug_drug,synergistic interaction
14961,14993,drug_drug,synergistic interaction
14961,14369,drug_drug,synergistic interaction
14961,14141,drug_drug,synergistic interaction
14961,15769,drug_drug,synergistic interaction
14961,14880,drug_drug,synergistic interaction
14961,14306,drug_drug,synergistic interaction
14961,14813,drug_drug,synergistic interaction
14961,15770,drug_drug,synergistic interaction
14961,14259,drug_drug,synergistic interaction
14961,15373,drug_drug,synergistic interaction
14961,15153,drug_drug,synergistic interaction
14961,14582,drug_drug,synergistic interaction
14961,14547,drug_drug,synergistic interaction
14961,15133,drug_drug,synergistic interaction
14961,15796,drug_drug,synergistic interaction
14961,15801,drug_drug,synergistic interaction
14961,15785,drug_drug,synergistic interaction
14961,15784,drug_drug,synergistic interaction
14961,14308,drug_drug,synergistic interaction
14961,14999,drug_drug,synergistic interaction
14961,15076,drug_drug,synergistic interaction
14961,15095,drug_drug,synergistic interaction
14961,14162,drug_drug,synergistic interaction
14961,15104,drug_drug,synergistic interaction
14961,14596,drug_drug,synergistic interaction
14961,14198,drug_drug,synergistic interaction
14961,14784,drug_drug,synergistic interaction
14961,15093,drug_drug,synergistic interaction
14961,15151,drug_drug,synergistic interaction
14961,14638,drug_drug,synergistic interaction
14961,14387,drug_drug,synergistic interaction
14961,15132,drug_drug,synergistic interaction
14961,15078,drug_drug,synergistic interaction
14961,14272,drug_drug,synergistic interaction
14961,14980,drug_drug,synergistic interaction
14961,15201,drug_drug,synergistic interaction
14961,15274,drug_drug,synergistic interaction
14961,16066,drug_drug,synergistic interaction
14961,14320,drug_drug,synergistic interaction
14961,15006,drug_drug,synergistic interaction
14961,14193,drug_drug,synergistic interaction
14961,14135,drug_drug,synergistic interaction
14961,14942,drug_drug,synergistic interaction
14961,15102,drug_drug,synergistic interaction
14961,15198,drug_drug,synergistic interaction
14961,14142,drug_drug,synergistic interaction
14961,14940,drug_drug,synergistic interaction
14961,14202,drug_drug,synergistic interaction
14961,14900,drug_drug,synergistic interaction
14961,15260,drug_drug,synergistic interaction
14961,15171,drug_drug,synergistic interaction
14961,15180,drug_drug,synergistic interaction
14961,15088,drug_drug,synergistic interaction
14961,15089,drug_drug,synergistic interaction
14961,14020,drug_drug,synergistic interaction
14961,14196,drug_drug,synergistic interaction
14961,14263,drug_drug,synergistic interaction
14961,14696,drug_drug,synergistic interaction
14961,14972,drug_drug,synergistic interaction
14961,14028,drug_drug,synergistic interaction
14961,14140,drug_drug,synergistic interaction
14961,15143,drug_drug,synergistic interaction
14961,14042,drug_drug,synergistic interaction
14961,15001,drug_drug,synergistic interaction
14961,14223,drug_drug,synergistic interaction
14961,14323,drug_drug,synergistic interaction
14961,14990,drug_drug,synergistic interaction
14961,15013,drug_drug,synergistic interaction
14961,15598,drug_drug,synergistic interaction
5720,7688,protein_protein,ppi
5720,4579,protein_protein,ppi
5720,4536,protein_protein,ppi
5720,34264,protein_protein,ppi
5720,23531,phenotype_protein,associated with
5720,28552,disease_protein,associated with
5720,30877,disease_protein,associated with
5720,29113,disease_protein,associated with
24652,87660,phenotype_phenotype,parent-child
2579,28552,disease_protein,associated with
32075,22419,disease_phenotype_positive,phenotype present
32075,84721,disease_phenotype_positive,phenotype present
32075,87533,disease_phenotype_positive,phenotype present
32075,22675,disease_phenotype_positive,phenotype present
32075,85090,disease_phenotype_positive,phenotype present
32075,84484,disease_phenotype_positive,phenotype present
32075,23135,disease_phenotype_positive,phenotype present
32075,92862,disease_phenotype_positive,phenotype present
32075,26180,disease_phenotype_positive,phenotype present
32075,84587,disease_phenotype_positive,phenotype present
32075,22133,disease_phenotype_positive,phenotype present
32075,22484,disease_phenotype_positive,phenotype present
32075,25655,disease_phenotype_positive,phenotype present
32075,22493,disease_phenotype_positive,phenotype present
32075,84764,disease_phenotype_positive,phenotype present
32075,84852,disease_phenotype_positive,phenotype present
32075,22478,disease_phenotype_positive,phenotype present
32075,94185,disease_phenotype_positive,phenotype present
18959,22966,drug_effect,side effect
18959,25201,drug_effect,side effect
18959,22952,drug_effect,side effect
18959,23002,drug_effect,side effect
18959,25526,drug_effect,side effect
18959,25520,drug_effect,side effect
18959,23368,drug_effect,side effect
18959,23157,drug_effect,side effect
18959,84461,drug_effect,side effect
18959,14176,drug_drug,synergistic interaction
18959,20218,drug_drug,synergistic interaction
18959,20298,drug_drug,synergistic interaction
18959,14251,drug_drug,synergistic interaction
18959,14207,drug_drug,synergistic interaction
18959,14956,drug_drug,synergistic interaction
18959,14792,drug_drug,synergistic interaction
18959,14975,drug_drug,synergistic interaction
18959,15077,drug_drug,synergistic interaction
18959,15298,drug_drug,synergistic interaction
18959,15428,drug_drug,synergistic interaction
18959,14713,drug_drug,synergistic interaction
18959,15176,drug_drug,synergistic interaction
18959,14158,drug_drug,synergistic interaction
18959,29113,contraindication,contraindication
18959,33575,contraindication,contraindication
4757,23000,phenotype_protein,associated with
4757,28208,disease_protein,associated with
4757,33575,disease_protein,associated with
61793,28208,exposure_disease,linked to
61760,84173,exposure_disease,linked to
61760,28208,exposure_disease,linked to
61760,27202,exposure_disease,linked to
61760,33575,exposure_disease,linked to
61760,84167,exposure_disease,linked to
61760,35764,exposure_disease,linked to
61760,12120,exposure_protein,interacts with
61760,34760,exposure_protein,interacts with
61760,34295,exposure_protein,interacts with
61760,6848,exposure_protein,interacts with
61760,34264,exposure_protein,interacts with
61760,213,exposure_protein,interacts with
61760,62132,exposure_exposure,parent-child
61760,61802,exposure_exposure,parent-child
61760,61762,exposure_exposure,parent-child
61825,2384,exposure_protein,interacts with
61825,33575,exposure_disease,linked to
61825,28208,exposure_disease,linked to
2148,28208,disease_protein,associated with
2148,33575,disease_protein,associated with
16217,33575,contraindication,contraindication
16217,29113,contraindication,contraindication
16217,35764,contraindication,contraindication
16217,2408,drug_protein,target
1198,28208,disease_protein,associated with
1198,33575,disease_protein,associated with
1198,27346,disease_protein,associated with
1198,27653,disease_protein,associated with
1198,27812,disease_protein,associated with
1198,27654,disease_protein,associated with
61848,33575,exposure_disease,linked to
61848,84167,exposure_disease,linked to
14605,14176,drug_drug,synergistic interaction
14605,14884,drug_drug,synergistic interaction
14605,15119,drug_drug,synergistic interaction
14605,15074,drug_drug,synergistic interaction
14605,14208,drug_drug,synergistic interaction
14605,14476,drug_drug,synergistic interaction
14605,14477,drug_drug,synergistic interaction
14605,20298,drug_drug,synergistic interaction
14605,19222,drug_drug,synergistic interaction
14605,14424,drug_drug,synergistic interaction
14605,20304,drug_drug,synergistic interaction
14605,20302,drug_drug,synergistic interaction
14605,14203,drug_drug,synergistic interaction
14605,14685,drug_drug,synergistic interaction
14605,14670,drug_drug,synergistic interaction
14605,14268,drug_drug,synergistic interaction
14605,14151,drug_drug,synergistic interaction
14605,15295,drug_drug,synergistic interaction
14605,15079,drug_drug,synergistic interaction
14605,14161,drug_drug,synergistic interaction
14605,14251,drug_drug,synergistic interaction
14605,14207,drug_drug,synergistic interaction
14605,14792,drug_drug,synergistic interaction
14605,15077,drug_drug,synergistic interaction
14605,15428,drug_drug,synergistic interaction
14605,14762,drug_drug,synergistic interaction
14605,16788,drug_drug,synergistic interaction
14605,16793,drug_drug,synergistic interaction
14605,15187,drug_drug,synergistic interaction
14605,14235,drug_drug,synergistic interaction
14605,14270,drug_drug,synergistic interaction
14605,15507,drug_drug,synergistic interaction
14605,14058,drug_drug,synergistic interaction
14605,14481,drug_drug,synergistic interaction
14605,14211,drug_drug,synergistic interaction
14605,14483,drug_drug,synergistic interaction
14605,14242,drug_drug,synergistic interaction
14605,15987,drug_drug,synergistic interaction
14605,14340,drug_drug,synergistic interaction
14605,15986,drug_drug,synergistic interaction
14605,15167,drug_drug,synergistic interaction
14605,15774,drug_drug,synergistic interaction
14605,14131,drug_drug,synergistic interaction
14605,14158,drug_drug,synergistic interaction
14605,14238,drug_drug,synergistic interaction
14605,14061,drug_drug,synergistic interaction
14605,33575,contraindication,contraindication
14605,29113,contraindication,contraindication
14605,36286,off-label use,off-label use
14605,36253,contraindication,contraindication
14605,14603,drug_drug,synergistic interaction
14605,14966,drug_drug,synergistic interaction
14605,14215,drug_drug,synergistic interaction
14605,14222,drug_drug,synergistic interaction
14605,14229,drug_drug,synergistic interaction
14605,14166,drug_drug,synergistic interaction
14605,14993,drug_drug,synergistic interaction
14605,14369,drug_drug,synergistic interaction
14605,14141,drug_drug,synergistic interaction
14605,15769,drug_drug,synergistic interaction
14605,14880,drug_drug,synergistic interaction
14605,14306,drug_drug,synergistic interaction
14605,14813,drug_drug,synergistic interaction
